;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;Amundi ETF;;;;;;
;;;;;;;
;TITOLI DETENUTI DAL FONDO;;;;;;
;;;;;;;
;Nome del fondo;Amundi Prime Global UCITS ETF Acc;;;;;
;Codice ISIN;IE0009DRDY20;;;;;
;Metodologia di Replica;Physical;;;;;
;;;;;;;
;Attivi in gestione nel fondo al 21/05/2025;1.815,65 mln USD;;;;;
;Valuta di riferimento;USD;;;;;
;;;;;;;
;Si prega di notare che i dati relativi ai titoli detenuti a livello del fondo possono cambiare quotidianamente. Dati ritenuti esatti al 21/05/2025. Si prega di fare riferimento al sito per le ultime informazioni diponibili.;;;;;;
;;;;;;;
;Codice ISIN;Nome;Asset class;Valuta;Peso;Settore;Paese
;CA0084741085;AGNICO EAGLE MINES-CAD;EQUITY;CAD; 0.08%;Materiali;Canada
;ES0148396007;INDUSTRIA DE DISENO TEXTIL;EQUITY;EUR; 0.08%;Beni voluttuari;Spagna
;US0091581068;AIR PRODUCTS & CHEMICALS INC;EQUITY;USD; 0.08%;Materiali;Stati Uniti
;US8334451098;SNOWFLAKE INC-CLASS A;EQUITY;USD; 0.08%;Information Technology;Stati Uniti
;US98138H1014;WORKDAY INC;EQUITY;USD; 0.08%;Information Technology;Stati Uniti
;HK0388045442;HONG KONG EXCHANGES & CLEAR;EQUITY;HKD; 0.08%;Finanziari;Hong Kong
;DE0005810055;DEUTSCHE BOERSE AG;EQUITY;EUR; 0.08%;Finanziari;Germania
;US6516391066;NEWMONT CORP;EQUITY;USD; 0.08%;Materiali;Stati Uniti
;US81141R1005;SEA LTD-ADR;EQUITY;USD; 0.08%;Servizi di comunicazione;Singapore
;AU000000ANZ3;ANZ GROUP HOLDINGS LTD;EQUITY;AUD; 0.08%;Finanziari;Australia
;US2538681030;DIGITAL REALTY TRUST;EQUITY;USD; 0.08%;Immobiliare;Stati Uniti
;US05464C1018;AXON ENTERPRISE INC;EQUITY;USD; 0.08%;Industrali;Stati Uniti
;JP3735400008;NIPPON TELEGRAPH & TELEPHONE;EQUITY;JPY; 0.08%;Servizi di comunicazione;Giappone
;US0255371017;AMERICAN ELECTRIC POWER;EQUITY;USD; 0.08%;Beni di pubblica utilità;Stati Uniti
;JP3371200001;SHIN-ETSU CHEM CO  JPY50;EQUITY;JPY; 0.08%;Materiali;Giappone
;US6558441084;NORFOLK SOUTHERN CORP;EQUITY;USD; 0.08%;Industrali;Stati Uniti
;JP3436100006;SOFTBANK GROUP CORP;EQUITY;JPY; 0.08%;Servizi di comunicazione;Giappone
;JP3802300008;FAST RETAILING CO  JPY50;EQUITY;JPY; 0.08%;Beni voluttuari;Giappone
;GB00BM8PJY71;NATWEST GROUP PLC;EQUITY;GBP; 0.08%;Finanziari;Regno Unito
;US19260Q1076;COINBASE GLOBAL INC -CLASS A;EQUITY;USD; 0.08%;Finanziari;Stati Uniti
;US0200021014;ALLSTATE CORP  COM STK US 0.01;EQUITY;USD; 0.08%;Finanziari;Stati Uniti
;SE0015811963;INVESTOR AB-B SHS;EQUITY;SEK; 0.08%;Finanziari;Svezia
;US03769M1062;APOLLO GLOBAL MANAGEMENT INC;EQUITY;USD; 0.08%;Finanziari;Stati Uniti
;NL0009538784;NXP SEMICONDUCTORS NV USD;EQUITY;USD; 0.08%;Information Technology;Paesi Bassi
;US35671D8570;FREEPORT-MCMORAN INC;EQUITY;USD; 0.08%;Materiali;Stati Uniti
;US0010551028;AFLAC INC;EQUITY;USD; 0.08%;Finanziari;Stati Uniti
;US0090661010;AIRBNB INC-CLASS A;EQUITY;USD; 0.07%;Beni voluttuari;Stati Uniti
;US89832Q1094;TRUIST FINANCIAL CORP;EQUITY;USD; 0.07%;Finanziari;Stati Uniti
;NL0012969182;ADYEN NV;EQUITY;EUR; 0.07%;Finanziari;Paesi Bassi
;US2172041061;COPART INC;EQUITY;USD; 0.07%;Industrali;Stati Uniti
;US37045V1008;GENERAL MOTORS CO;EQUITY;USD; 0.07%;Beni voluttuari;Stati Uniti
;US7607591002;REPUBLIC SERVICES INC;EQUITY;USD; 0.07%;Industrali;Stati Uniti
;US8288061091;SIMON PROPERTY GROUP INC;EQUITY;USD; 0.07%;Immobiliare;Stati Uniti
;US5738741041;MARVELL TECHNOLOGY INC;EQUITY;USD; 0.07%;Information Technology;Stati Uniti
;FR0000120644;DANONE;EQUITY;EUR; 0.07%;Beni di prima necessità;Francia
;JP3893600001;MITSUI & CO LTD;EQUITY;JPY; 0.07%;Industrali;Giappone
;US7782961038;ROSS STORES;EQUITY;USD; 0.07%;Beni voluttuari;Stati Uniti
;US49456B1017;KINDER MORGAN INC;EQUITY;USD; 0.07%;Energia;Stati Uniti
;CA56501R1064;MANULIFE FINANCIAL CORP;EQUITY;CAD; 0.07%;Finanziari;Canada
;CH0126881561;SWISS RE AG;EQUITY;CHF; 0.07%;Finanziari;Svizzera
;DE0005140008;DEUTSCHE BANK AG NAMEN;EQUITY;EUR; 0.07%;Finanziari;Germania
;US74762E1029;QUANTA SERVICES INC;EQUITY;USD; 0.07%;Industrali;Stati Uniti
;GB00BMX86B70;HALEON PLC;EQUITY;GBP; 0.07%;Sanità;Regno Unito
;JP3496400007;KDDI CORP;EQUITY;JPY; 0.07%;Servizi di comunicazione;Giappone
;US0758871091;BECTON DICKINSON;EQUITY;USD; 0.07%;Sanità;Stati Uniti
;US03073E1055;CENCORA INC;EQUITY;USD; 0.07%;Sanità;Stati Uniti
;US0268747849;AMERICAN INTER.GROUP;EQUITY;USD; 0.07%;Finanziari;Stati Uniti
;AU000000MQG1;MACQUARIE GROUP;EQUITY;AUD; 0.07%;Finanziari;Australia
;US03076C1062;AMERIPRISE FINANCIAL;EQUITY;USD; 0.07%;Finanziari;Stati Uniti
;US6937181088;PACCAR INC;EQUITY;USD; 0.07%;Industrali;Stati Uniti
;US7043261079;PAYCHEX INC;EQUITY;USD; 0.07%;Industrali;Stati Uniti
;CA94106B1013;WASTE CONNECTIONS INC(CAD);EQUITY;CAD; 0.07%;Industrali;Canada
;CA87807B1076;TC ENERGY CORP;EQUITY;CAD; 0.07%;Energia;Canada
;US31428X1063;FEDEX CORP;EQUITY;USD; 0.07%;Industrali;Stati Uniti
;GB00B1YW4409;3I GROUP PLC;EQUITY;GBP; 0.07%;Finanziari;Regno Unito
;US92840M1027;VISTRA CORP;EQUITY;USD; 0.07%;Beni di pubblica utilità;Stati Uniti
;CH0013841017;LONZA GROUP AG-REG;EQUITY;CHF; 0.07%;Sanità;Svizzera
;US7561091049;REALTY INCOME CORP;EQUITY;USD; 0.07%;Immobiliare;Stati Uniti
;FR0000125007;COMPAGNIE DE SAINT GOBAIN;EQUITY;EUR; 0.07%;Industrali;Francia
;US8168511090;SEMPRA;EQUITY;USD; 0.07%;Beni di pubblica utilità;Stati Uniti
;US3848021040;WW GRAINGER INC;EQUITY;USD; 0.07%;Industrali;Stati Uniti
;US22052L1044;CORTEVA INC;EQUITY;USD; 0.07%;Materiali;Stati Uniti
;US6826801036;ONEOK INC;EQUITY;USD; 0.07%;Energia;Stati Uniti
;DE0006231004;INFINEON TECHNOLOGIES AG;EQUITY;EUR; 0.07%;Information Technology;Germania
;US56585A1025;MARATHON PETROLEUM CORP;EQUITY;USD; 0.07%;Energia;Stati Uniti
;US16411R2085;CHENIERE ENERGY INC;EQUITY;USD; 0.07%;Energia;Stati Uniti
;US74460D1090;PUBLIC STORAGE;EQUITY;USD; 0.07%;Immobiliare;Stati Uniti
;US3119001044;FASTENAL CO;EQUITY;USD; 0.07%;Industrali;Stati Uniti
;DK0060079531;DSV A/S (DKK);EQUITY;DKK; 0.07%;Industrali;Dinamarca
;FI4000297767;NORDEA BANK ABP;EQUITY;EUR; 0.07%;Finanziari;Finlandia
;US2310211063;CUMMINS INC;EQUITY;USD; 0.07%;Industrali;Stati Uniti
;IE000IVNQZ81;TE CONNECTIVITY PLC;EQUITY;USD; 0.07%;Information Technology;Stati Uniti
;US7707001027;ROBINHOOD MARKETS INC - A;EQUITY;USD; 0.07%;Finanziari;Stati Uniti
;JP3854600008;HONDA MOTOR CO LTD;EQUITY;JPY; 0.07%;Beni voluttuari;Giappone
;JP3475350009;DAIICHI SANKYO;EQUITY;JPY; 0.07%;Sanità;Giappone
;US4943681035;KIMBERLY-CLARK CORP;EQUITY;USD; 0.07%;Beni di prima necessità;Stati Uniti
;US49177J1025;KENVUE INC;EQUITY;USD; 0.07%;Beni di prima necessità;Stati Uniti
;US18915M1071;CLOUDFLARE INC - CLASS A;EQUITY;USD; 0.07%;Information Technology;Stati Uniti
;US25746U1097;DOMINION ENERGY INC;EQUITY;USD; 0.07%;Beni di pubblica utilità;Stati Uniti
;GB00B19NLV48;EXPERIAN PLC;EQUITY;GBP; 0.07%;Industrali;Regno Unito
;US9113631090;UNITED RENTALS;EQUITY;USD; 0.06%;Industrali;Stati Uniti
;AN8068571086;SCHLUMBERGER LTD;EQUITY;USD; 0.06%;Energia;Stati Uniti
;US7710491033;ROBLOX CORP -CLASS A;EQUITY;USD; 0.06%;Servizi di comunicazione;Stati Uniti
;US5024311095;L3HARRIS TECHNOLOGIES INC;EQUITY;USD; 0.06%;Industrali;Stati Uniti
;CH0010645932;GIVAUDAN-REG;EQUITY;CHF; 0.06%;Materiali;Svizzera
;JP3463000004;TAKEDA PHARMACEUTICAL;EQUITY;JPY; 0.06%;Sanità;Giappone
;JP3732000009;SOFTBANK CORP;EQUITY;JPY; 0.06%;Servizi di comunicazione;Giappone
;US59156R1086;METLIFE INC;EQUITY;USD; 0.06%;Finanziari;Stati Uniti
;GB00B24CGK77;RECKITT BENCKISER GROUP PLC;EQUITY;GBP; 0.06%;Beni di prima necessità;Regno Unito
;NL0000395903;WOLTERS KLUWER;EQUITY;EUR; 0.06%;Industrali;Paesi Bassi
;US7185461040;PHILLIPS 66;EQUITY;USD; 0.06%;Energia;Stati Uniti
;DE0007100000;MERCEDES-BENZ GROUP AG;EQUITY;EUR; 0.06%;Beni voluttuari;Germania
;DE000A1EWWW0;ADIDAS AG;EQUITY;EUR; 0.06%;Beni voluttuari;Germania
;DE000BASF111;BASF SE XETRA;EQUITY;EUR; 0.06%;Materiali;Germania
;US28176E1082;EDWARDS LIFESCIENCES CORP;EQUITY;USD; 0.06%;Sanità;Stati Uniti
;CH0432492467;ALCON INC - CHF;EQUITY;CHF; 0.06%;Sanità;Svizzera
;US87612E1064;TARGET CORP;EQUITY;USD; 0.06%;Beni di prima necessità;Stati Uniti
;DE0005552004;DHL GROUP (XETRA);EQUITY;EUR; 0.06%;Industrali;Germania
;US3453708600;FORD MOTOR COMPANY;EQUITY;USD; 0.06%;Beni voluttuari;Stati Uniti
;JP3818000006;FUJITSU LIMITED;EQUITY;JPY; 0.06%;Information Technology;Giappone
;US30161N1019;EXELON CORP;EQUITY;USD; 0.06%;Beni di pubblica utilità;Stati Uniti
;US92345Y1064;VERISK ANALYTICS INC;EQUITY;USD; 0.06%;Industrali;Stati Uniti
;CH0418792922;SIKA AG-REG;EQUITY;CHF; 0.06%;Materiali;Svizzera
;US22822V1017;CROWN CASTLE INTL CORP;EQUITY;USD; 0.06%;Immobiliare;Stati Uniti
;US61174X1090;MONSTER BEVERAGE CORPORATION;EQUITY;USD; 0.06%;Beni di prima necessità;Stati Uniti
;US5010441013;KROGER CO;EQUITY;USD; 0.06%;Beni di prima necessità;Stati Uniti
;SE0000115446;VOLVO AB-B SHS;EQUITY;SEK; 0.06%;Industrali;Svezia
;SE0017486889;ATLAS COPCO AB-A SHS;EQUITY;SEK; 0.06%;Industrali;Svezia
;US55354G1004;MSCI INC;EQUITY;USD; 0.06%;Finanziari;Stati Uniti
;IE00BWT6H894;FLUTTER ENTERTAINMENT PLC-DI;EQUITY;USD; 0.06%;Beni voluttuari;Stati Uniti
;US0311001004;AMETEK INC;EQUITY;USD; 0.06%;Industrali;Stati Uniti
;CA8672241079;SUNCOR ENERGY INC - CAD;EQUITY;CAD; 0.06%;Energia;Canada
;AU000000GMG2;GOODMAN GROUP;EQUITY;AUD; 0.06%;Immobiliare;Australia
;US31620M1062;FIDELITY NATIONAL INFORMATION;EQUITY;USD; 0.06%;Finanziari;Stati Uniti
;JP3837800006;HOYA CORP;EQUITY;JPY; 0.06%;Sanità;Giappone
;US3032501047;FAIR ISAAC CORP;EQUITY;USD; 0.06%;Information Technology;Stati Uniti
;US49271V1008;KEURIG DR PEPPER INC;EQUITY;USD; 0.06%;Beni di prima necessità;Stati Uniti
;US98389B1008;XCEL ENERGY INC;EQUITY;USD; 0.06%;Beni di pubblica utilità;Stati Uniti
;DE000ENAG999;E.ON SE;EQUITY;EUR; 0.06%;Beni di pubblica utilità;Germania
;NL0011794037;KONINKLIJKE AHOLD DELHAIZE;EQUITY;EUR; 0.06%;Beni di prima necessità;Paesi Bassi
;US68902V1070;OTIS WORLDWIDE CORP;EQUITY;USD; 0.06%;Industrali;Stati Uniti
;US1924461023;COGNIZANT TECH SOLUTION A;EQUITY;USD; 0.06%;Information Technology;Stati Uniti
;US91913Y1001;VALERO ENERGY CORPORATION;EQUITY;USD; 0.06%;Energia;Stati Uniti
;US4165151048;HARTFORD INSURANCE GROUP INC;EQUITY;USD; 0.06%;Finanziari;Stati Uniti
;US16119P1084;CHARTER COMMUNICATIONS INC A;EQUITY;USD; 0.06%;Servizi di comunicazione;Stati Uniti
;US9884981013;YUM BRANDS INC;EQUITY;USD; 0.06%;Beni voluttuari;Stati Uniti
;SG1S04926220;OVERSEA-CHINESE BANKING CORP;EQUITY;SGD; 0.06%;Finanziari;Singapore
;FR0000130809;SOCIETE GENERALE;EQUITY;EUR; 0.06%;Finanziari;Francia
;JE00B4T3BW64;GLENCORE PLC GBP;EQUITY;GBP; 0.05%;Materiali;Regno Unito
;JP3122400009;ADVANTEST CORP  Y50;EQUITY;JPY; 0.05%;Information Technology;Giappone
;US45168D1046;IDEXX LABORATORIES INC;EQUITY;USD; 0.05%;Sanità;Stati Uniti
;CA9628791027;WHEATON PRECIOUS METALS CORP;EQUITY;CAD; 0.05%;Materiali;Canada
;US2091151041;CONSOLIDATED EDISON INC;EQUITY;USD; 0.05%;Beni di pubblica utilità;Stati Uniti
;US7445731067;PUBLIC SERVICE ENTERPRISE GP;EQUITY;USD; 0.05%;Beni di pubblica utilità;Stati Uniti
;US9297401088;WABTEC CORP;EQUITY;USD; 0.05%;Industrali;Stati Uniti
;US8718291078;SYSCO CORP;EQUITY;USD; 0.05%;Beni di prima necessità;Stati Uniti
;US02043Q1076;ALNYLAM PHARMACEUTICALS INC;EQUITY;USD; 0.05%;Sanità;Stati Uniti
;JP3902400005;MITSUBISHI ELEC CP JPY50;EQUITY;JPY; 0.05%;Industrali;Giappone
;US7443201022;PRUDENTIAL FINANCIAL INC;EQUITY;USD; 0.05%;Finanziari;Stati Uniti
;AU000000TLS2;TELSTRA GROUP LTD;EQUITY;AUD; 0.05%;Servizi di comunicazione;Australia
;US7739031091;ROCKWELL AUTOMATION INC;EQUITY;USD; 0.05%;Industrali;Stati Uniti
;GB00BLGZ9862;TESCO PLC;EQUITY;GBP; 0.05%;Beni di prima necessità;Regno Unito
;IT0000062072;GENERALI;EQUITY;EUR; 0.05%;Finanziari;Italia
;CA45823T1066;INTACT FINANCIAL CORP;EQUITY;CAD; 0.05%;Finanziari;Canada
;ES0109067019;AMADEUS IT GROUP SA;EQUITY;EUR; 0.05%;Beni voluttuari;Spagna
;CA6330671034;NATIONAL BANK OF CANADA;EQUITY;CAD; 0.05%;Finanziari;Canada
;US31488V1070;FERGUSON ENTERPRISES INC;EQUITY;USD; 0.05%;Industrali;Stati Uniti
;US69331C1080;P G & E CORP;EQUITY;USD; 0.05%;Beni di pubblica utilità;Stati Uniti
;CA8667961053;SUN LIFE FINANCIAL;EQUITY;CAD; 0.05%;Finanziari;Canada
;US05722G1004;BAKER HUGHES A GE CO;EQUITY;USD; 0.05%;Energia;Stati Uniti
;JP3726800000;JAPAN TOBACCO INC;EQUITY;JPY; 0.05%;Beni di prima necessità;Giappone
;US42809H1077;HESS CORP;EQUITY;USD; 0.05%;Energia;Stati Uniti
;US5732841060;MARTIN MARIETTA MATERIALS;EQUITY;USD; 0.05%;Materiali;Stati Uniti
;CA3039011026;FAIRFAX FINANCIAL HLDGS LTD;EQUITY;CAD; 0.05%;Finanziari;Canada
;US92537N1081;VERTIV HOLDINGS CO-A;EQUITY;USD; 0.05%;Industrali;Stati Uniti
;US1468691027;CARVANA CO;EQUITY;USD; 0.05%;Beni voluttuari;Stati Uniti
;US12504L1098;CBRE GROUP INC;EQUITY;USD; 0.05%;Immobiliare;Stati Uniti
;US2193501051;CORNING INC;EQUITY;USD; 0.05%;Information Technology;Stati Uniti
;US8740541094;TAKE-TWO INTERACTIVE SOFTWARE;EQUITY;USD; 0.05%;Servizi di comunicazione;Stati Uniti
;US14149Y1082;CARDINAL HEALTH INC;EQUITY;USD; 0.05%;Sanità;Stati Uniti
;US9291601097;VULCAN MATERIALS CO;EQUITY;USD; 0.05%;Materiali;Stati Uniti
;US23804L1035;DATADOG INC - CLASS A;EQUITY;USD; 0.05%;Information Technology;Stati Uniti
;US88339J1051;TRADE DESK INC/THE -CLASS A;EQUITY;USD; 0.05%;Servizi di comunicazione;Stati Uniti
;US23331A1097;DR HORTON INC;EQUITY;USD; 0.05%;Beni voluttuari;Stati Uniti
;GB00B1XZS820;ANGLO AMERICAN PLC GBP;EQUITY;GBP; 0.05%;Materiali;Regno Unito
;SG1M31001969;UNITED OVERSEAS BANK LTD;EQUITY;SGD; 0.05%;Finanziari;Singapore
;US2855121099;ELECTRONIC ARTS INC;EQUITY;USD; 0.05%;Servizi di comunicazione;Stati Uniti
;JP3422950000;SEVEN & I HOLDINGS CO LTD;EQUITY;JPY; 0.05%;Beni di prima necessità;Giappone
;US04016X1019;ARGENX SE - ADR;EQUITY;USD; 0.05%;Sanità;Paesi Bassi
;US0494681010;ATLASSIAN CORP-CL A;EQUITY;USD; 0.05%;Information Technology;Stati Uniti
;US6311031081;NASDAQ INC;EQUITY;USD; 0.05%;Finanziari;Stati Uniti
;CA01626P1484;ALIMENTATION COUCHE-TARD INC;EQUITY;CAD; 0.05%;Beni di prima necessità;Canada
;CA25675T1075;DOLLARAMA INC;EQUITY;CAD; 0.05%;Beni voluttuari;Canada
;US87612G1013;TARGA RESOURCES CORP;EQUITY;USD; 0.05%;Energia;Stati Uniti
;US7611521078;RESMED INC;EQUITY;USD; 0.05%;Sanità;Stati Uniti
;US5500211090;LULULEMON ATHLETICA INC;EQUITY;USD; 0.05%;Beni voluttuari;Stati Uniti
;US2521311074;DEXCOM INC;EQUITY;USD; 0.05%;Sanità;Stati Uniti
;US45687V1061;INGERSOLL-RAND INC;EQUITY;USD; 0.05%;Industrali;Stati Uniti
;US29364G1031;ENTERGY CORP;EQUITY;USD; 0.05%;Beni di pubblica utilità;Stati Uniti
;BMG0450A1053;ARCH CAPITAL GROUP LTD;EQUITY;USD; 0.05%;Finanziari;Stati Uniti
;JP3519400000;CHUGAI PHARMACEUTICAL CO LTD;EQUITY;JPY; 0.05%;Sanità;Giappone
;US2786421030;EBAY INC;EQUITY;USD; 0.05%;Beni voluttuari;Stati Uniti
;US9224751084;VEEVA SYSTEMS INC;EQUITY;USD; 0.05%;Sanità;Stati Uniti
;US9256521090;VICI PROPERTIES INC;EQUITY;USD; 0.05%;Immobiliare;Stati Uniti
;JP3733000008;NEC CORP;EQUITY;JPY; 0.05%;Information Technology;Giappone
;US6098391054;MONOLITHIC POWER SYSTEMS INC;EQUITY;USD; 0.05%;Information Technology;Stati Uniti
;US24703L2025;DELL TECHNOLOGIES -C;EQUITY;USD; 0.05%;Information Technology;Stati Uniti
;US3666511072;GARTNER INC;EQUITY;USD; 0.05%;Information Technology;Stati Uniti
;US55261F1049;M & T BANK CORP;EQUITY;USD; 0.05%;Finanziari;Stati Uniti
;US36266G1076;GE HEALTHCARE TECHNOLOGY;EQUITY;USD; 0.05%;Sanità;Stati Uniti
;US98419M1009;XYLEM INC;EQUITY;USD; 0.04%;Industrali;Stati Uniti
;US6795801009;OLD DOMINION FREIGHT LINE;EQUITY;USD; 0.04%;Industrali;Stati Uniti
;CH0024608827;PARTNERS GROUP AG;EQUITY;CHF; 0.04%;Finanziari;Svizzera
;US2944291051;EQUIFAX INC  COM USD2.50;EQUITY;USD; 0.04%;Industrali;Stati Uniti
;US2473617023;DELTA AIR LINES;EQUITY;USD; 0.04%;Industrali;Stati Uniti
;US22160N1090;COSTAR GROUP INC;EQUITY;USD; 0.04%;Immobiliare;Stati Uniti
;CA06849F1080;BARRICK MINING CORP;EQUITY;CAD; 0.04%;Materiali;Canada
;AU000000TCL6;TRANSURBAN GROUP;EQUITY;AUD; 0.04%;Industrali;Australia
;IE00BDB6Q211;WILLIS TOWERS WATSON PLC;EQUITY;USD; 0.04%;Finanziari;Stati Uniti
;US8522341036;BLOCK INC;EQUITY;USD; 0.04%;Finanziari;Stati Uniti
;JP3890310000;MS&AD INSURANCE GROUP HOLDIN;EQUITY;JPY; 0.04%;Finanziari;Giappone
;US92939U1060;WEC ENERGY GROUP INC;EQUITY;USD; 0.04%;Beni di pubblica utilità;Stati Uniti
;JP3877600001;MARUBENI CORP;EQUITY;JPY; 0.04%;Industrali;Giappone
;US00846U1016;AGILENT TECHNOLOGIES INC;EQUITY;USD; 0.04%;Sanità;Stati Uniti
;US5950171042;MICROCHIP TECHNOLOGY INC;EQUITY;USD; 0.04%;Information Technology;Stati Uniti
;GB0004082847;STANDARD CHARTERED PLC;EQUITY;GBP; 0.04%;Finanziari;Regno Unito
;IT0003132476;ENI SPA MILAN;EQUITY;EUR; 0.04%;Energia;Italia
;CA3518581051;FRANCO-NEVADA CORP;EQUITY;CAD; 0.04%;Materiali;Canada
;CH0114405324;GARMIN LTD;EQUITY;USD; 0.04%;Beni voluttuari;Stati Uniti
;NL0015000IY2;UNIVERSAL MUSIC GROUP NV;EQUITY;EUR; 0.04%;Servizi di comunicazione;Paesi Bassi
;SE0007100581;ASSA ABLOY AB -B;EQUITY;SEK; 0.04%;Industrali;Svezia
;JP3242800005;CANON INC;EQUITY;JPY; 0.04%;Information Technology;Giappone
;CH1216478797;DSM-FIRMENICH AG;EQUITY;EUR; 0.04%;Materiali;Paesi Bassi
;US15135B1017;CENTENE CORP;EQUITY;USD; 0.04%;Sanità;Stati Uniti
;US03990B1017;ARES MANAGEMENT CORP - A;EQUITY;USD; 0.04%;Finanziari;Stati Uniti
;FI0009000681;NOKIA OYJ;EQUITY;EUR; 0.04%;Information Technology;Finlandia
;CH0014852781;SWISS LIFE HOLDINGS AG;EQUITY;CHF; 0.04%;Finanziari;Svizzera
;DE000BAY0017;BAYER AG-REG;EQUITY;EUR; 0.04%;Sanità;Germania
;DE0005190003;BAYERISCHE MOTOREN WERKE AG;EQUITY;EUR; 0.04%;Beni voluttuari;Germania
;US03662Q1058;ANSYS INC;EQUITY;USD; 0.04%;Information Technology;Stati Uniti
;GB0007099541;PRUDENTIAL PLC;EQUITY;GBP; 0.04%;Finanziari;Regno Unito
;US4448591028;HUMANA INC;EQUITY;USD; 0.04%;Sanità;Stati Uniti
;FR0010307819;LEGRAND SA;EQUITY;EUR; 0.04%;Industrali;Francia
;US4435731009;HUBSPOT INC;EQUITY;USD; 0.04%;Information Technology;Stati Uniti
;JP3404600003;SUMITOMO CORP  Y50;EQUITY;JPY; 0.04%;Industrali;Giappone
;DK0010274414;DANSKE BANK A/S;EQUITY;DKK; 0.04%;Finanziari;Dinamarca
;NL0015001FS8;FERROVIAL SE;EQUITY;EUR; 0.04%;Industrali;Spagna
;US30225T1025;EXTRA SPACE STORAGE;EQUITY;USD; 0.04%;Immobiliare;Stati Uniti
;CA67077M1086;NUTRIEN LTD;EQUITY;CAD; 0.04%;Materiali;Canada
;DE0006047004;HEIDELBERGCEMENT AG;EQUITY;EUR; 0.04%;Materiali;Germania
;AU000000RIO1;RIO TINTO LTD;EQUITY;AUD; 0.04%;Materiali;Australia
;US6745991058;OCCIDENTAL PETROLEUM CORP;EQUITY;USD; 0.04%;Energia;Stati Uniti
;US0534841012;AVALONBAY COMMUNITIES INC;EQUITY;USD; 0.04%;Immobiliare;Stati Uniti
;GB0004544929;IMPERIAL BRANDS PLC;EQUITY;GBP; 0.04%;Beni di prima necessità;Regno Unito
;US2333311072;DTE ENERGY COMPANY;EQUITY;USD; 0.04%;Beni di pubblica utilità;Stati Uniti
;SE0000108656;ERICSSON LM-B SHS;EQUITY;SEK; 0.04%;Information Technology;Svezia
;JP3481800005;DAIKIN INDUSTRIES LTD;EQUITY;JPY; 0.04%;Industrali;Giappone
;AU000000WOW2;WOOLWORTHS GROUP LTD  AUD0.25;EQUITY;AUD; 0.04%;Beni di prima necessità;Australia
;AU0000224040;WOODSIDE ENERGY GROUP LTD;EQUITY;AUD; 0.04%;Energia;Australia
;US7547301090;RAYMOND JAMES FINANCIAL;EQUITY;USD; 0.04%;Finanziari;Stati Uniti
;DK0060336014;NOVONESIS (NOVOZYMES) B;EQUITY;DKK; 0.04%;Materiali;Dinamarca
;US3703341046;GENERAL MILLS INC;EQUITY;USD; 0.04%;Beni di prima necessità;Stati Uniti
;CA8849038085;THOMSON REUTERS CORP CAD;EQUITY;CAD; 0.04%;Industrali;Canada
;DE000CBK1001;COMMERZBANK AG;EQUITY;EUR; 0.04%;Finanziari;Germania
;US8574771031;STATE STREET CORP;EQUITY;USD; 0.04%;Finanziari;Stati Uniti
;US26614N1028;DUPONT DE NEMOURS INC;EQUITY;USD; 0.04%;Materiali;Stati Uniti
;US22266T1097;COUPANG INC;EQUITY;USD; 0.04%;Beni voluttuari;Stati Uniti
;US46284V1017;IRON MOUNTAIN INC;EQUITY;USD; 0.04%;Immobiliare;Stati Uniti
;US21036P1084;CONSTELLATION BRANDS - A;EQUITY;USD; 0.04%;Beni di prima necessità;Stati Uniti
;CA3495531079;FORTIS INC;EQUITY;CAD; 0.04%;Beni di pubblica utilità;Canada
;ES0140609019;CAIXABANK SA;EQUITY;EUR; 0.04%;Finanziari;Spagna
;FR0000133308;ORANGE;EQUITY;EUR; 0.04%;Servizi di comunicazione;Francia
;US8923561067;TRACTOR SUPPLY;EQUITY;USD; 0.04%;Beni voluttuari;Stati Uniti
;JP3165000005;SOMPO HOLDINGS INC;EQUITY;JPY; 0.04%;Finanziari;Giappone
;US0304201033;AMERICAN WATER WORKS;EQUITY;USD; 0.04%;Beni di pubblica utilità;Stati Uniti
;IE00BYTBXV33;RYANAIR HOLDINGS PLC IRL;EQUITY;EUR; 0.04%;Industrali;Irlanda
;NL0000334118;ASM INTERNATIONAL NV;EQUITY;EUR; 0.04%;Information Technology;Paesi Bassi
;US92276F1003;VENTAS INC;EQUITY;USD; 0.04%;Immobiliare;Stati Uniti
;JP3304200003;KOMATSU LTD;EQUITY;JPY; 0.04%;Industrali;Giappone
;JP3476480003;DAI-ICHI LIFE HLDG INC;EQUITY;JPY; 0.04%;Finanziari;Giappone
;JP3893200000;MITSUI FUDOSAN CO  JPY50;EQUITY;JPY; 0.04%;Immobiliare;Giappone
;JP3814000000;FUJIFILM HOLDINGS CORP;EQUITY;JPY; 0.04%;Information Technology;Giappone
;US2600031080;DOVER CORP;EQUITY;USD; 0.04%;Industrali;Stati Uniti
;US11133T1034;BROADRIDGE FINANCIAL SOL;EQUITY;USD; 0.04%;Industrali;Stati Uniti
;US3167731005;FIFTH THIRD BANCORP;EQUITY;USD; 0.04%;Finanziari;Stati Uniti
;BE0003739530;UCB SA;EQUITY;EUR; 0.04%;Sanità;Belgio
;US5260571048;LENNAR CORP COM;EQUITY;USD; 0.04%;Beni voluttuari;Stati Uniti
